UserID,TARGET,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61
342638,0,0.007114,-14184,-3004,,1,1,1,1,0,2,2,11,0,0,0,0.560916074,0.486653157,0.066,0,0.125,0.1667,0.0501,0.0504,0.0472,0.0154,0.0142,0.0672,0,0.9762,0.0063,0,0.1379,0.1667,0.0512,0.0551,0.0492,0.0156,0.0151,0.0666,0,0.678,0.0062,0,0.1379,0.125,0.0509,0.0513,0.0481,0.0145,0,0,-37,0,1,0,0,0,0,0,2,0
451312,0,0.031329,-23821,-4506,,1,0,0,1,0,2,2,12,0,0,0,0.605860791,0.588487788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,-701,0,1,0,0,0,0,0,0,5
157034,0,0.006207,-13779,-4511,,1,1,0,1,0,4,2,11,0,0,0,0.550896725,0.479448981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0
350962,0,0.009549,-18781,-2290,,1,1,0,1,0,2,2,12,0,0,0,0.302587599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-470,0,1,0,0,0,0,0,1,2
450146,0,0.007114,-12042,-4138,64,1,1,0,1,0,3,2,17,0,0,0,0.655110655,0.678567689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1544,0,1,0,0,0,0,0,0,1
131972,0,0.019101,-11858,-4073,,1,1,1,1,0,2,2,11,0,1,1,0.206412754,0.72239289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-1119,0,0,0,0,0,0,0,0,1
212253,0,0.018029,-19591,-3132,,1,1,0,1,0,1,3,8,0,0,0,0.517385067,0.641368257,0.0619,,0.1667,,0.0466,,0.0536,,0.0988,0.063,,0.9856,,,0.1379,,0.0476,,0.0558,,0.1046,0.0625,,,,,0.1379,0.1667,0.0474,,0.0545,0.1009,0,0,-364,0,1,0,0,0,0,0,1,4
156939,0,0.035792,-15418,-4903,3,1,1,0,1,0,2,2,16,0,0,0,0.727984457,0.286652483,0.0247,0.0409,0.0833,0.125,0.0174,0.0202,0.0216,0,0,0.0252,0.0425,0.9806,0.0141,0,0.069,0.125,0.0177,0.022,0.0225,0,0,0.025,0.0409,0.7383,0.0141,0,0.069,0.0833,0.0177,0.0205,0.0219,0,8,1,-2833,0,0,0,0,0,0,0,0,0
271422,0,0.011657,-15568,-5392,24,1,1,0,1,0,3,1,10,0,0,0,0.557655114,0.531686143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,1,0,0,0,0,1,0,4
130304,0,0.020246,-15120,-3720,1,1,1,0,1,1,3,3,13,0,1,1,0.650590835,0.531686143,0.1196,0.1016,0.3333,0.375,0.0364,0.0967,0.1455,0.0039,0.0058,0.1218,0.1055,0.9826,0.029,0.1611,0.1379,0.375,0.0372,0.1056,0.1516,0.0039,0.0062,0.1207,0.1016,0.7652,0.0289,0.16,0.1379,0.3333,0.037,0.0983,0.1481,0.0059,0,0,-281,0,1,0,0,0,0,0,0,0
194780,0,0.032561,-24840,-3778,,1,1,0,1,0,1,1,18,0,0,0,0.689906701,0.670651753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1474,0,0,0,1,0,0,0,0,6
286173,0,0.008575,-10648,-2231,,1,1,1,1,0,2,2,9,0,1,1,0.458347954,0.53527625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1731,0,1,0,0,0,1,0,0,0
268787,0,0.015221,-11131,-3715,8,1,1,0,1,0,2,2,10,0,0,0,0.594801149,0.832785025,0.099,0.1545,0.375,,0.0221,,0.109,,0.0598,0.1008,0.1604,0.9886,,0.1208,0.1034,,0.0227,,0.1136,,0.0633,0.0999,0.1545,,,0.12,0.1034,0.375,0.0225,,0.111,0.061,3,0,0,0,0,0,0,0,0,0,0,2
204828,0,0.00702,-18512,-813,,1,0,0,1,0,2,2,14,0,0,0,0.155323994,,0.0619,,0.1667,0.0417,,0.0496,0.0395,0.0039,,0.063,,0.9767,,0,0.1034,0.0417,,0.0542,0.0412,0.0039,,0.0625,,0.6847,,0,0.1034,0.1667,,0.0504,0.0402,,2,0,-2374,0,0,0,0,0,,,,
162911,0,0.00712,-19170,-2684,,1,1,0,1,0,2,2,10,0,0,0,0.751109633,0.768807573,0.0165,0,0.0417,,0.0318,0.0134,0.0078,,0,0.0168,0,0.9677,,0,0.069,,0.0325,0.0147,0.0081,,0,0.0167,0,0.5639,,0,0.069,0.0417,0.0323,0.0137,0.0079,0,3,0,-570,0,1,0,0,0,0,0,0,1
211389,0,0.010006,-13533,-2905,,1,1,1,1,0,4,2,8,0,0,0,0.525248382,0.736622698,0.2052,0.1656,0.3333,0.375,0.0823,0.1614,0.205,0.027,0.1325,0.209,0.1719,0.9876,0.2112,0.2417,0.2069,0.375,0.0842,0.1763,0.2135,0.0272,0.1402,0.2071,0.1656,0.8323,0.2106,0.24,0.2069,0.3333,0.0838,0.1642,0.2086,0.1352,3,0,-1940,0,1,0,0,0,0,0,1,1
344672,0,0.035792,-14671,-619,1,1,1,0,1,0,3,2,15,0,1,1,0.585200571,0.50648424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-415,0,1,0,0,0,0,1,0,2
379849,0,0.028663,-14526,-2917,,1,1,0,1,0,2,2,13,0,1,1,0.56494589,0.45969045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-308,0,0,0,0,0,0,0,2,6
193379,0,0.010006,-13292,-622,2,1,1,0,1,0,2,2,11,0,0,0,0.68468533,0.192942228,0.1546,0.2292,0.1667,0.0417,0,0.1261,0.1788,0,0,0.1576,0.2378,0.998,0.0453,0,0.2069,0.0417,0,0.1377,0.1863,0,0,0.1561,0.2292,0.9732,0.0452,0,0.2069,0.1667,0,0.1283,0.182,0,0,0,-1312,0,0,0,0,0,0,0,0,2
244243,0,0.026392,-14853,-4405,,1,1,0,1,0,2,2,17,0,0,0,0.668025284,0.735220999,0.2134,0.0927,0.3333,,0.1359,,0.0636,,0.492,0.2174,0.0962,0.9811,,0,0.069,,0.139,,0.0662,,0.5209,0.2155,0.0927,,,0,0.069,0.3333,0.1382,,0.0647,0.5023,0,0,-19,0,1,0,0,0,0,1,0,0
183271,0,0.02461,-16082,-4384,,1,1,0,1,0,2,2,14,0,0,0,0.725787813,0.740799088,0.0196,,0.0417,,0.0351,0.016,0.0174,0,0,0.02,,0.9687,0.0025,0,0.069,,0.036,0.0174,0.0181,0,0,0.0198,,,0.0025,0,0.069,0.0417,0.0358,0.0162,0.0177,0,0,0,-1391,0,1,0,0,0,0,1,1,0
219780,1,0.01452,-11093,-3669,,1,1,0,1,0,1,2,15,0,1,0,0.051623994,0.300107757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-523,0,1,0,0,0,0,0,0,3
100678,0,0.020246,-10598,-630,6,1,1,0,1,0,4,3,9,0,1,1,0.47260194,0.483050188,0.066,0.0799,0.1667,0,0.0375,0.0538,0.0508,0,0.0459,0.0672,0.0829,0.9772,0,0,0.1379,0,0.0383,0.0588,0.0529,0,0.0486,0.0666,0.0799,0.6914,0,0,0.1379,0.1667,0.0381,0.0547,0.0517,0.0469,0,0,-1823,0,1,0,0,0,0,0,0,0
159304,0,0.020246,-16935,-4554,,1,1,0,1,0,2,3,10,0,0,0,0.347506143,0.474051289,0.0948,0.1227,0.1667,0.2083,0.0896,0.0765,0.1006,0.0039,0.0036,0.0966,0.1274,0.9826,0.0143,0,0.2069,0.2083,0.0917,0.0836,0.1048,0.0039,0.0038,0.0958,0.1227,0.7652,0.0142,0,0.2069,0.1667,0.0912,0.0778,0.1024,0.0037,0,0,-1749,0,0,0,0,0,0,0,0,5
254669,0,0.008474,-17993,-1554,6,1,1,0,1,0,2,2,17,1,0,0,0.105760803,0.538862707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1468,0,0,0,0,0,1,0,0,1
351328,0,0.018029,-23685,-4389,38,1,0,0,1,0,1,3,7,0,0,0,0.505463095,0.590233339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-2470,0,0,0,1,0,0,0,3,4
371556,0,0.019101,-15436,-4648,,1,1,0,1,0,3,2,10,0,1,1,0.466637861,0.595456203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-651,0,1,0,0,0,0,0,0,3
220992,0,0.008474,-20471,-88,,1,0,0,1,0,1,2,12,0,0,0,0.153425662,,,,0.0833,,,,0.0575,,,,,0.9722,,,0.2069,,,,0.0024,,,,,,,,0.2069,0.0833,,,0.0586,,0,0,-477,0,1,0,0,0,,,,
162247,0,0.009334,-20191,-3639,,1,0,0,1,0,1,2,13,0,0,0,0.558911592,0.094451692,,,0.125,,,,0.0405,,,,,0.9752,,,0.1034,,,,0.0422,,,,,,,,0.1034,0.125,,,0.0412,,0,0,-456,0,0,0,0,0,0,0,0,0
249246,0,0.031329,-24302,-4155,,1,0,0,1,0,1,2,9,0,0,0,0.18639859,0.631354537,0.0278,0.0412,0.0833,0.125,,0.0227,0.0251,0,0,0.0284,0.0428,0.9831,0.0042,0,0.1034,0.125,,0.0248,0.0261,0,0,0.0281,0.0412,0.7719,0.0042,0,0.1034,0.0833,,0.0231,0.0255,0,5,0,-1647,0,1,0,0,0,0,0,0,1
217995,0,0.035792,-17168,-708,64,1,1,0,1,0,2,2,19,0,1,1,0.506004246,0.556727426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-1548,0,1,0,0,0,0,0,0,0
371541,0,0.018634,-14963,-1246,,1,1,0,1,0,1,2,13,0,0,0,0.613935296,0.542445144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-925,0,1,0,0,0,0,0,0,2
275853,0,0.00963,-17871,-1394,,1,1,0,1,0,2,2,15,0,0,0,0.760133793,0.665854922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-791,0,1,0,0,0,0,0,0,3
108594,1,0.019101,-10964,-2221,21,1,1,0,1,0,3,2,12,1,1,1,0.59968249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1
176547,0,0.01885,-15356,-4823,,1,1,1,1,0,3,2,15,0,0,0,0.531378839,0.524496446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-506,0,1,0,0,0,0,0,0,1
112827,0,0.025164,-19608,-2325,9,1,1,0,1,0,1,2,10,0,0,0,0.082395368,0.353987608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-4,0,0,0,0,0,0,0,0,2
267905,0,0.018029,-22885,-4618,,1,0,0,1,0,2,3,9,0,0,0,0.643308783,,0.0825,0.0657,0.1667,0.2083,0.0495,0.0672,0.0707,0,0,0.084,0.0682,0.9762,0.0289,0,0.1379,0.2083,0.0507,0.0735,0.0737,0,0,0.0833,0.0657,0.678,0.0288,0,0.1379,0.1667,0.0504,0.0684,0.072,0,3,0,-683,0,1,0,0,0,,,,
223988,0,0.01885,-14706,-5166,2,1,1,0,1,1,2,2,13,0,1,1,0.420723062,0.758393062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,1,0,0,0,0,0,0,5
186205,0,0.04622,-19939,-2581,,1,0,0,1,1,2,1,14,0,0,0,0.708550834,0.124519471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1899,0,0,0,1,0,0,0,0,7
180712,0,0.01452,-21641,-4968,,1,0,0,1,0,1,2,8,0,0,0,0.231888197,0.420610964,,,0.3333,,,,,,,,,0.9856,,,0.1379,,,,,,,,,0.8054,,,0.1379,0.3333,,,,,0,0,-1528,0,1,0,0,0,0,0,0,3
400447,0,0.019101,-21066,-3687,,1,0,0,1,0,2,2,14,0,0,0,0.59534388,0.703203305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1118,0,0,0,1,0,0,0,0,1
148461,0,0.016612,-23317,-4041,,1,0,0,1,0,2,2,17,0,0,0,0.057904479,,0.1088,0.0925,0.3958,0.4375,0.0506,0.0887,0.1141,0,0,0.0714,0.0723,0.9856,0.0261,0.0806,0.0345,0.375,0.0498,0.0624,0.0933,0,0,0.1098,0.0925,0.8054,0.027,0.12,0.0862,0.3958,0.0515,0.0902,0.1161,0,2,0,-3053,0,1,0,0,0,,,,
131903,0,0.072508,-20610,-4152,,1,0,0,1,0,2,1,12,0,0,0,0.721066984,0.643025564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1551,0,0,0,1,0,0,0,0,0
341742,0,0.025164,-12851,-5052,23,1,1,0,1,0,4,2,13,0,0,0,0.601471268,0.638043528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1771,0,1,0,0,0,1,0,0,1
354620,0,0.00733,-10577,-2707,0,1,1,0,1,0,2,2,12,1,0,0,0.5024565,,0.0732,,0.3333,0.0417,,0.0597,0.0646,0,,0.0746,,0.9851,,0.0403,0.0345,0.0417,,0.0652,0.0673,0,,0.0739,,0.7987,,0.04,0.0345,0.3333,,0.0607,0.0658,,0,0,-287,0,1,0,0,0,,,,
119498,0,0.006629,-15193,-2440,,1,1,0,1,0,2,2,11,0,0,0,0.633140416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1870,0,1,0,0,0,0,1,0,2
149043,0,0.025164,-13277,-4010,,1,1,1,1,0,4,2,10,0,0,0,0.558140538,0.528092751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-669,0,0,0,0,0,0,0,1,2
246883,0,0.015221,-13921,-4754,,1,1,0,1,0,2,2,14,0,1,0,0.581480082,0.323311245,,,,,,,0.0123,,,,,0.9742,,,,,,,0.0128,,,,,,,,,,,,0.0125,,1,0,-327,0,1,0,0,0,0,1,0,1
138736,0,0.01885,-10258,-1874,7,1,1,0,1,0,1,2,20,0,0,0,0.454544758,0.321735282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,-620,0,1,0,0,0,0,0,0,0
328326,0,0.00702,-17439,-870,1,1,1,0,1,0,2,2,12,0,0,0,0.729449941,0.602386344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1570,0,1,0,0,0,0,1,0,3
316532,0,0.008575,-20438,-3997,5,1,1,0,1,0,2,2,16,1,0,0,0.711827388,0.659405532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1313,0,1,0,0,0,0,1,0,5
191055,0,0.018634,-18921,-2483,,1,1,0,1,0,2,2,12,0,1,0,0.274036785,0.286652483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,-113,0,1,0,0,0,0,0,0,2
372655,0,0.035792,-15928,-674,18,1,1,1,1,0,2,2,13,0,1,1,0.653305046,0.710674386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1129,0,1,0,0,0,0,0,0,2
124216,0,0.018634,-16644,-154,,1,1,0,1,0,2,2,15,0,0,0,0.709448661,,0.1082,0.1168,0.1667,0.2083,0.0208,0.0883,0.0997,0,0,0.1103,0.1212,0.9831,0.0497,0,0.2414,0.2083,0.0212,0.0964,0.1038,0,0,0.1093,0.1168,0.7719,0.0496,0,0.2414,0.1667,0.0211,0.0898,0.1015,0,11,0,-1794,0,1,0,0,0,0,0,2,1
262808,1,0.031329,-9064,-1555,19,1,1,0,1,0,1,2,9,1,1,0,0.123516133,,0.0619,0.0545,0.1667,0.2083,0.0521,0.0504,0.0526,0,0,0.063,0.0566,0.9876,0.0087,0,0.1379,0.2083,0.0533,0.0551,0.0548,0,0,0.0625,0.0545,0.8323,0.0087,0,0.1379,0.1667,0.053,0.0513,0.0536,0,1,0,0,0,0,0,0,0,,,,
283842,0,0.035792,-16660,-207,1,1,1,1,1,0,2,2,17,0,1,1,0.677245887,0.450747282,0.2691,0.1273,0.5833,0.5417,0.1826,0.2101,0.3482,0.0425,0.1006,0.2742,0.1321,0.9985,0.1254,0.3222,0.1379,0.5417,0.1868,0.2296,0.3628,0.0428,0.1065,0.2717,0.1273,0.9732,0.1251,0.32,0.1379,0.5833,0.1858,0.2138,0.3544,0.1027,0,0,-1372,0,0,0,0,0,0,1,0,3
168705,0,0.019101,-23984,-4781,,1,0,0,1,0,1,2,11,0,0,0,0.552876059,0.792264474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-3,0,0,0,1,0,0,0,4,3
281636,0,0.007305,-16932,-483,15,1,1,0,1,0,4,3,10,0,0,0,0.652725323,0.758393062,0.1649,0.1167,0.375,0.4167,0.0203,0.1345,0.1878,0,0,0.1681,0.1211,0.9876,0.0385,0.1611,0.1379,0.4167,0.0207,0.1469,0.1956,0,0,0.1665,0.1167,0.8457,0.0384,0.16,0.1379,0.375,0.0206,0.1368,0.1911,0,0,0,-1490,0,0,0,0,0,0,0,0,8
220125,0,0.00702,-8655,-1329,,1,1,0,1,0,1,2,13,0,0,0,0.70512061,,0.1175,0.1025,0.1667,0.2083,0.0794,0.0958,0.0565,0,0,0.1197,0.1063,0.9861,0.0108,0,0.1724,0.2083,0.0812,0.1047,0.0156,0,0,0.1187,0.1025,0.8658,0.0108,0,0.1724,0.1667,0.0807,0.0975,0.0575,0,0,0,0,0,1,0,0,0,,,,
253999,0,0.015221,-14491,-4573,,1,1,0,1,0,3,2,10,0,0,0,0.107691242,0.586740009,0.0928,0.0801,0.1667,0.2083,0.0998,0.0756,0.0867,0,0,0.0945,0.0831,0.9767,0.0315,0,0.2069,0.2083,0.102,0.0826,0.0904,0,0,0.0937,0.0801,0.6847,0.0314,0,0.2069,0.1667,0.1015,0.077,0.0883,0,3,1,0,0,1,0,0,0,0,0,0,4
162769,0,0.007274,-16069,-4051,4,1,1,0,1,0,3,2,15,0,0,0,0.573765647,0.331250865,0.0557,,0.1667,0.0417,0,0.0454,0.0311,0,0,0.0567,,0.9861,,0,0.1379,0.0417,0,0.0496,0.0324,0,0,0.0562,,0.8121,,0,0.1379,0.1667,0,0.0462,0.0317,0,0,0,0,0,1,0,0,0,0,0,0,0
402946,0,0.011703,-12478,-2698,,1,1,1,1,1,3,2,20,0,0,0,0.64321344,0.670651753,0.0835,,0.3333,,0.0061,,0.07,,0,0.0851,,0.9935,,0.0806,0.069,,0.0062,,0.0729,,0,0.0843,,,,0.08,0.069,0.3333,0.0062,,0.0712,0,0,0,-1051,0,1,0,0,0,0,1,0,2
208254,0,0.00963,-14006,-1269,,1,1,0,1,0,3,2,15,0,0,0,0.606894239,,0.0577,0.0661,0.1667,0.2083,0.0418,0.0471,0.0559,0,0,0.0588,0.0686,0.9821,0.0095,0,0.1379,0.2083,0.0427,0.0514,0.0583,0,0,0.0583,0.0661,0.7585,0.0095,0,0.1379,0.1667,0.0425,0.0479,0.0569,0,0,0,-553,0,1,0,0,0,,,,
110981,1,0.006852,-8399,-296,,1,1,0,1,0,2,3,9,0,1,0,0.048584806,0.321735282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-210,0,0,0,0,0,0,0,0,1
134511,0,0.022625,-23317,-3971,,1,0,0,1,0,2,2,11,0,0,0,0.041653434,0.710674386,0,,0.0417,,,,0.0197,,0.0462,0,,0.0005,,,0.0345,,,,0.0205,,0.0489,0,,,,,0.0345,0.0417,,,0.02,0.0472,1,1,0,0,1,0,0,0,0,0,0,0
180342,0,0.019689,-22739,-5855,,1,0,0,1,0,1,2,13,0,0,0,0.504096497,0.795803133,0.0165,,0.0417,,,,0.0153,,,0.0168,,0.9801,,,0.069,,,,0.0159,,,0.0167,,,,,0.069,0.0417,,,0.0156,,0,0,-2135,0,0,0,1,0,0,1,0,0
164187,0,0.006207,-12703,-3428,,1,1,1,1,0,2,2,12,0,0,0,0.528949483,0.694092643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-662,0,1,0,0,0,0,0,0,4
240853,0,0.00496,-11041,-3029,3,1,1,1,1,0,2,2,15,0,0,1,0.455466604,0.52629494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,-490,0,1,0,0,0,0,0,0,0
337051,0,0.007274,-20862,-4047,,1,0,0,1,0,1,2,15,0,0,0,0.485147232,0.6577838,0.0412,0,0.1667,0.0417,0.0349,0.0336,0.039,0,0,0.042,0,0.9777,0.0163,0,0.069,0.0417,0.0357,0.0367,0.0407,0,0,0.0416,0,0.6981,0.0162,0,0.069,0.1667,0.0355,0.0342,0.0397,0,2,0,-523,0,1,0,0,0,0,0,0,2
324924,0,0.032561,-17167,-723,5,1,1,1,1,0,2,1,15,0,0,0,0.802519004,0.235310517,0.2598,0.2473,0.2083,0.25,0,0.2034,0.2456,0.0386,0.2078,0.2647,0.2567,0.9866,0.0573,0,0.4828,0.25,0,0.2222,0.2559,0.0389,0.22,0.2623,0.2473,0.8189,0.0571,0,0.4828,0.2083,0,0.2069,0.25,0.2122,5,0,-1897,0,0,0,0,0,0,0,0,1
423219,0,0.01452,-21462,-4951,,1,0,0,1,0,1,2,10,0,0,0,0.345485887,0.712155155,0.0371,0,0.0833,,0,,0.0191,,0.0357,0.0378,0,0.9737,,0,0.1034,,0,,0.0199,,0.0378,0.0375,0,,,0,0.1034,0.0833,0,,0.0194,0.0364,2,0,-2433,0,0,0,1,0,0,1,0,2
331188,0,0.002042,-13776,-4570,16,1,1,0,1,0,4,3,17,0,0,0,0.251638119,0.183035167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,1,0,0,0,0,0,0,3
268354,0,0.018801,-23310,-4025,,1,0,0,1,0,2,2,14,0,0,0,0.753253711,0.670651753,0.0619,0.0512,0.1667,0.0417,0.0168,0.0504,0.051,0,0,0.063,0.0531,0.9742,0.0076,0,0.1034,0.0417,0.0172,0.0551,0.0531,0,0,0.0625,0.0512,0.6511,0.0076,0,0.1034,0.1667,0.0171,0.0513,0.0519,0,0,0,-1513,0,1,0,0,0,0,0,0,5
170671,0,0.035792,-22865,-4616,,1,0,0,1,0,2,2,11,0,0,0,0.699832769,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,-2981,0,0,0,1,0,0,0,2,1
375186,0,0.035792,-10576,-1251,6,1,1,0,1,0,3,2,13,0,0,0,0.579381866,0.67224289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-416,0,0,0,1,0,0,1,0,2
199089,0,0.020246,-24985,-4759,,1,1,0,1,0,1,3,11,0,0,0,0.07761628,0.10015182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-683,0,1,0,0,0,0,0,0,6
184654,0,0.022625,-14909,-4527,,1,1,0,1,0,3,2,13,0,0,0,0.564343832,0.646329898,0,,,,,,,,,0,,0.0005,,,,,,,,,,0,,,,,,,,,,,5,0,-1537,0,1,0,0,0,0,0,0,5
111552,0,0.006207,-17789,-1340,,1,1,0,1,0,1,2,16,0,0,0,0.684859982,0.69562193,0.0753,0.0527,0.3333,0.375,0.0401,0.0614,0.0748,0,0,0.0767,0.0547,0.9851,,0.0806,0.069,0.375,0.041,0.067,0.0779,0,0,0.076,0.0527,0.7987,,0.08,0.069,0.3333,0.0408,0.0624,0.0762,0,1,0,0,0,1,0,0,0,0,0,0,0
306941,0,0.005002,-11619,-639,,1,1,0,1,1,3,3,11,0,0,0,0.102420719,0.574446617,0.2598,0.1245,0.3333,0.375,0.147,0.2101,0.2696,0.0077,0.002,0.2647,0.1292,0.9836,0,0.282,0.2414,0.375,0.1503,0.2296,0.2809,0.0078,0.0021,0.2623,0.1245,0.7786,0,0.28,0.2414,0.3333,0.1495,0.2138,0.2745,0.002,0,0,-498,0,1,0,0,0,0,0,0,2
195874,0,0.030755,-19720,-3248,,1,1,0,1,0,1,2,12,0,0,0,0.625509281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-2471,0,1,0,0,0,,,,
379256,0,0.010147,-22747,-4064,11,1,0,0,1,0,2,2,12,0,0,0,0.728611894,0.465069215,0.1216,0.1297,0.1667,0.2083,0.1641,0.0992,0.122,0,0,0.1239,0.1346,0.9831,0.0618,0,0.2759,0.2083,0.1679,0.1084,0.1271,0,0,0.1228,0.1297,0.7719,0.0616,0,0.2759,0.1667,0.167,0.1009,0.1242,0,2,0,-2181,0,1,0,0,0,0,0,0,4
284218,0,0.018029,-10444,-3103,,1,1,1,1,0,2,3,13,0,0,0,0.565811011,0.324891229,0.0124,,0.0417,,0.0039,,0.0116,,0,0.0126,,0.9687,,0,0.069,,0,,0.0121,,0,0.0125,,,,0,0.069,0.0417,0.004,,0.0118,0,0,0,-1881,0,1,0,0,0,0,1,0,2
227314,0,0.018029,-9802,-2411,,1,1,0,1,0,2,3,5,0,0,0,0.02313848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2
332678,1,0.020246,-11551,-3298,2,1,1,0,1,0,2,3,7,0,0,0,0.092684897,0.391054977,0.0619,0.0842,0.1667,0.2083,0.0708,0.0504,0.0672,0,0,0.063,0.0874,0.9717,0.0635,0,0.1379,0.2083,0.0724,0.0551,0.07,0,0,0.0625,0.0842,0.6176,0.0633,0,0.1379,0.1667,0.072,0.0513,0.0684,0,1,0,-141,0,1,0,0,0,0,0,0,1
239406,0,0.01885,-17184,-727,,1,1,1,1,0,2,2,13,0,0,0,0.668078627,0.484851475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-1292,0,1,0,0,0,0,0,0,2
272675,0,0.010147,-10331,-2954,,1,1,0,1,0,2,2,10,0,0,1,0.304283864,0.565607981,0.0825,0.08,0.1667,0.2083,0.1035,0.0672,0.0707,0,0,0.084,0.083,0.9757,0.0086,0,0.1379,0.2083,0.1059,0.0735,0.0736,0,0,0.0833,0.08,0.6713,0.0086,0,0.1379,0.1667,0.1053,0.0684,0.0719,0,1,1,0,0,1,0,0,0,0,0,0,3
148560,0,0.016612,-8005,-663,,1,1,0,1,0,1,2,15,0,1,0,0.688876546,0.111756371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-461,0,1,0,0,0,0,1,0,2
280188,1,0.020246,-21504,-3410,,1,0,0,1,0,2,3,7,0,0,0,0.198723545,0.629674251,,,,,,,0.1478,,,,,0.9821,,,,,,,0.154,,,,,,,,,,,,0.1504,,2,1,-1671,0,0,0,1,0,0,0,0,3
139700,0,0.010966,-10881,-274,4,1,1,0,1,0,3,2,10,0,0,1,0.323632753,,0.0876,0.048,0.4583,0.0417,0.0464,0.0714,0.0765,0,0,0.0893,0.0498,0.9821,0.0315,0.0806,0.0345,0.0417,0.0475,0.0781,0.0797,0,0,0.0885,0.048,0.7585,0.0314,0.08,0.0345,0.4583,0.0472,0.0727,0.0779,0,0,0,-2257,0,1,0,0,0,0,0,0,0
297224,0,0.035792,-11623,-2812,,1,1,0,1,0,2,2,12,0,0,0,0.635549712,0.392773861,,,0.375,,,,,,,,,0.9896,,0.2014,0.2414,,,,,,,,,,,0.2,0.2414,0.375,,,,,3,0,-432,0,1,0,0,0,1,0,0,0
